29	0
38	1
54	2
128	3
140	4
180	5
204	6
221	7
226	8
232	9
299	10
368	11
393	12
403	13
445	14
453	15
520	16
526	17
527	18
531	19
597	20
626	21
627	22
633	23
638	24
647	25
650	26
664	27
682	28
711	29
745	30
792	31
909	32
913	33
969	34
985	35
1052	36
1069	37
1103	38
1164	39
1184	40
1200	41
1268	42
1280	43
1285	44
1321	45
1323	46
1340	47
1458	48
1486	49
1498	50
1527	51
1575	52
1639	53
1694	54
1707	55
1723	56
1725	57
1743	58
1749	59
1754	60
1794	61
1808	62
1861	63
1868	64
1934	65
1939	66
1957	67
1976	68
1993	69
2002	70
2027	71
2030	72
2041	73
2054	74
2055	75
2076	76
2171	77
2273	78
2303	79
2313	80
2383	81
2395	82
2399	83
2435	84
2459	85
2464	86
2465	87
2483	88
2510	89
2524	90
2544	91
2551	92
2581	93
2594	94
2630	95
2679	96
2684	97
2700	98
2712	99
2744	100
2764	101
2786	102
2790	103
2795	104
2814	105
2838	106
2846	107
2923	108
2941	109
2949	110
2962	111
2980	112
2986	113
2999	114
3000	115
3005	116
3018	117
3032	118
3128	119
3137	120
3149	121
3159	122
3208	123
3210	124
3232	125
3273	126
3298	127
3310	128
3315	129
3334	130
3352	131
3369	132
3389	133
3393	134
3461	135
3483	136
3496	137
3504	138
3508	139
3516	140
3557	141
3587	142
3647	143
3654	144
3662	145
3685	146
3706	147
3775	148
3796	149
3831	150
3844	151
3858	152
3876	153
3891	154
3892	155
3917	156
3923	157
3936	158
3951	159
3955	160
3959	161
3970	162
3982	163
3999	164
4003	165
4004	166
4013	167
4063	168
4108	169
4112	170
4113	171
4121	172
4158	173
4161	174
4163	175
4172	176
4270	177
4276	178
4277	179
4283	180
4313	181
4332	182
4346	183
4404	184
4439	185
4496	186
4506	187
4552	188
4569	189
4621	190
4631	191
4636	192
4640	193
4644	194
4646	195
4650	196
4662	197
4664	198
4672	199
4702	200
4788	201
4856	202
4927	203
4937	204
4946	205
4955	206
4980	207
5029	208
5109	209
5117	210
5158	211
5159	212
5215	213
5239	214
5318	215
5351	216
5354	217
5371	218
5374	219
5391	220
5392	221
5422	222
5460	223
5476	224
5506	225
5513	226
5522	227
5549	228
5567	229
5591	230
5603	231
5613	232
5633	233
5639	234
5664	235
5665	236
5674	237
5675	238
5678	239
5683	240
5697	241
5759	242
5790	243
5826	244
5834	245
5844	246
5857	247
5868	248
5919	249
5928	250
5975	251
6019	252
6069	253
6074	254
6151	255
6154	256
6166	257
6181	258
6191	259
6236	260
6241	261
6267	262
6278	263
6291	264
6303	265
6346	266
6390	267
6413	268
6416	269
6425	270
6426	271
6433	272
6439	273
6441	274
6497	275
6504	276
6507	277
6510	278
6524	279
6531	280
6573	281
6601	282
6613	283
6636	284
6678	285
6687	286
6694	287
6714	288
6741	289
6769	290
6775	291
6849	292
6860	293
6884	294
6888	295
6910	296
6921	297
6942	298
6946	299
6962	300
6968	301
6975	302
6989	303
7015	304
7086	305
7099	306
7104	307
7124	308
7136	309
7150	310
7160	311
7172	312
7177	313
7235	314
7287	315
7369	316
7372	317
7407	318
7438	319
7466	320
7468	321
7690	322
7872	323
7915	324
8541	325
9167	326
9576	327
10009	328
10231	329
10686	330
11080	331
11414	332
11524	333
11894	334
12219	335
12453	336
12480	337
12930	338
13535	339
13836	340
13930	341
13996	342
14143	343
14483	344
14601	345
14683	346
14797	347
14843	348
15851	349
16012	350
16183	351
16271	352
16371	353
17061	354
17225	355
17479	356
17620	357
17713	358
17885	359
18064	360
18339	361
18445	362
18537	363
18906	364
19008	365
19036	366
19636	367
19658	368
19806	369
19871	370
20020	371
20381	372
20814	373
20909	374
21168	375
21222	376
21504	377
21518	378
21926	379
22170	380
22304	381
22731	382
23284	383
23353	384
23444	385
23687	386
24580	387
24766	388
24964	389
24983	390
25119	391
25128	392
26075	393
26169	394
26272	395
26677	396
26887	397
26893	398
26902	399
27132	400
27390	401
27401	402
27743	403
27870	404
27976	405
28094	406
28098	407
28194	408
28593	409
28977	410
29119	411
29181	412
29239	413
29443	414
29862	415
29908	416
30322	417
30671	418
30974	419
31052	420
31291	421
31564	422
31635	423
31751	424
31756	425
31914	426
31966	427
32367	428
32965	429
33014	430
33570	431
33740	432
34237	433
34278	434
34406	435
34827	436
35108	437
35565	438
35578	439
35600	440
35768	441
36164	442
36446	443
36789	444
37185	445
37486	446
37833	447
37976	448
38090	449
38820	450
39339	451
39615	452
39709	453
39942	454
39981	455
40108	456
40154	457
40564	458
40829	459
40919	460
40976	461
41130	462
41372	463
41410	464
42135	465
42515	466
42575	467
42698	468
42742	469
43522	470
43681	471
43694	472
43830	473
44311	474
44341	475
45014	476
45234	477
45261	478
45363	479
45934	480
45957	481
46039	482
46188	483
46218	484
46302	485
46572	486
46584	487
46719	488
47048	489
47100	490
47118	491
47274	492
47671	493
48086	494
48570	495
48855	496
49010	497
49688	498
49693	499
49945	500
50052	501
50296	502
50337	503
50614	504
51199	505
51393	506
51802	507
51990	508
52335	509
52516	510
52581	511
52865	512
53027	513
54333	514
55394	515
55452	516
55482	517
55755	518
56007	519
56162	520
56166	521
56169	522
56711	523
56777	524
56938	525
57090	526
57679	527
57986	528
58033	529
58841	530
59167	531
59425	532
59652	533
59701	534
59874	535
60093	536
60644	537
60671	538
60672	539
60689	540
60937	541
61267	542
61456	543
61503	544
61569	545
62061	546
62082	547
62104	548
62241	549
62314	550
62659	551
62868	552
63364	553
63668	554
63997	555
64012	556
65042	557
65121	558
65536	559
65848	560
65892	561
66114	562
66255	563
66487	564
66546	565
66563	566
66631	567
66788	568
66850	569
67135	570
67243	571
67457	572
67769	573
67875	574
67909	575
68023	576
68432	577
68628	578
68745	579
68832	580
69520	581
69522	582
69620	583
69641	584
69726	585
70008	586
70101	587
70371	588
70648	589
70879	590
71257	591
71499	592
71906	593
71973	594
72107	595
72549	596
72831	597
72835	598
72873	599
72937	600
73043	601
73944	602
74283	603
74650	604
74843	605
74989	606
75002	607
75017	608
75154	609
75252	610
76350	611
76698	612
76847	613
76978	614
77307	615
77339	616
77383	617
77493	618
77636	619
77824	620
78069	621
78247	622
78276	623
78604	624
78646	625
78920	626
78993	627
79108	628
79337	629
79599	630
79675	631
79894	632
79955	633
80441	634
81243	635
81261	636
81447	637
81550	638
82324	639
82489	640
82600	641
82927	642
83026	643
83133	644
83234	645
83259	646
83325	647
83420	648
83784	649
83812	650
84238	651
84331	652
84738	653
84831	654
85319	655
86203	656
86285	657
86516	658
86849	659
87070	660
87647	661
88124	662
88206	663
88279	664
88731	665
88805	666
88899	667
89753	668
89953	669
90615	670
90872	671
90915	672
90924	673
90931	674
91876	675
91977	676
92190	677
92375	678
92384	679
92427	680
92718	681
92944	682
93036	683
93442	684
93679	685
93856	686
93972	687
94246	688
94340	689
94585	690
94744	691
94874	692
94975	693
95028	694
95061	695
95067	696
95123	697
95242	698
95375	699
95646	700
95803	701
95884	702
96632	703
97190	704
97401	705
97540	706
97755	707
98132	708
98219	709
98220	710
98490	711
98755	712
98920	713
99080	714
99306	715
99329	716
99365	717
99587	718
100033	719
100521	720
100573	721
100680	722
100834	723
100939	724
101077	725
101593	726
102385	727
102932	728
103162	729
103264	730
103783	731
104116	732
104180	733
104487	734
104957	735
105079	736
105179	737
105232	738
105283	739
105387	740
105443	741
105510	742
106645	743
107011	744
107041	745
107044	746
107276	747
107488	748
107803	749
